"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ERW","Exchange Traded Concepts Trust VelocityShares Equal Risk Weigh","50.453","5044997.282","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/erw",
"EXEL","Exelixis, Inc.","4.88","898491979.92","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.68","132929737.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","26.47","866467682.97","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"EXPE","Expedia, Inc.","46.84","6369929591.32","n/a","1999","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","39.92","8239568039.6","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","66.33","871117793.37","n/a","1985","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","64.26","52320363480","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"EXLP","Exterran Partners, L.P.","27.07","1337514650.67","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/exlp",
"EXTR","Extreme Networks, Inc.","3.82","355220929.04","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EZCH","EZchip Semiconductor Limited","29.43","844243224.12","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ezch",
"EZPW","EZCORP, Inc.","17.35","940387592.9","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","85.7","6710622033.7","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","37.81","92079448027.89","n/a","1994","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"FRP","FairPoint Communications, Inc.","9.44","250001719.52","n/a","1986","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FWM","Fairway Group Holdings Corp.","22.62","35580784844.28","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/fwm",
"FALC","FalconStor Software, Inc.","1.01","48494864.17","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc",
"DAVE","Famous Dave&#39;s of America, Inc.","15.98","121958401.2","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FARM","Farmer Brothers Company","14.51","238681606.56","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FFKT","Farmers Capital Bank Corporation","21.1","157726867.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","6.23","115549074.69","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","36.55","625296120.75","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","44.18","13115644542.42","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FBSS","Fauquier Bankshares, Inc.","12.5","46416775","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBRC","FBR & Co","28.15","337883098.8","n/a","1970","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
"FDML","Federal-Mogul Corporation","16.06","2409469658.64","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fdml",
"FNHC","Federated National Holding Company","10.25","85188088.25","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FFCO","FedFirst Financial Corporation","19.1713","47130570.5496","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffco",
"FEIC","FEI Company","76.45","3191496684.2","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/feic",
"FHCO","Female Health Company (The)","9.1","261032489.9","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","141.39","311058000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","14.65","307630998.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","18.68","256229132.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","31.57","746484646.6","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FSC","Fifth Street Finance Corp.","10.26","1242757500.12","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/fsc",
"FSCFL","Fifth Street Finance Corp.","22.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fscfl",
"FSFR","Fifth Street Senior Floating Rate Corp.","13.7","91334721.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsfr",
"FITB","Fifth Third Bancorp","19.01","16186519884.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FNGN","Financial Engines, Inc.","51.35","2551065894.65","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","21.13","291781845.7","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","20.53","1963752374.07","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr",
"FBNC","First Bancorp","14.59","287126224.81","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","16.64","177435531.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"BUSE","First Busey Corporation","4.83","418751494.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","32.94","129070350.18","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCVA","First Capital Bancorp, Inc. (VA)","3.7","45583874.2","n/a","2007","Finance","Major Banks","http://www.nasdaq.com/symbol/fcva",
"FCAP","First Capital, Inc.","20.32","56583722.24","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash Financial Services, Inc.","53.4","1543445565","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FCZA","First Citizens Banc Corp.","6.9001","53185398.0917","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcza",
"FCNCA","First Citizens BancShares, Inc.","207.81","1998912129.21","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCLF","First Clover Leaf Financial Corp.","8.88","64126094.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fclf",
"FCBC","First Community Bancshares, Inc.","15.13","303380889.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","10.5","55577718","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","14.43","241651908.42","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","27.2","265933230.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBH","First Federal Bancshares of Arkansas, Inc.","9.51","190594636.47","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbh",
"FFNM","First Federal of Northern Michigan Bancorp, Inc.","4.15","11968803.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnm",
"FFBC","First Financial Bancorp.","16.02","924477642.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","5.55","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","58.57","1872332023.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","31.46","418653887.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"SCBT","First Financial Holdings, Inc.","54.11","1301767125.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/scbt",
"FFNW","First Financial Northwest, Inc.","10.26","176375771.46","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFKY","First Financial Service Corporation","3.74","18182096.02","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffky",
"INBK","First Internet Bancorp","29.01","81668168.73","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","23.38","1024882897.78","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FMFC","First M & F Corporation","16.25","150157783.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmfc",
"FRME","First Merchants Corporation","17.94","516803697.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBI","First Midwest Bancorp, Inc.","15.67","1176230894.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"NBCB","First NBC Bank Holding Company","24.47","437026663.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbcb",
"FNFG","First Niagara Financial Group Inc.","10.45","3699248251.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"FSFG","First Savings Financial Group, Inc.","23.51","54384201.87","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","2.39","149203797.13","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSLR","First Solar, Inc.","37.09","3621741064.57","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","6.38","62213108.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FTCS","First Trust Capital Strength ETF","30.01","45015060.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"BICK","First Trust Exchange-Traded Fund II First Trust BICK Index Fun","21.712","17369643.424","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"CU","First Trust Exchange-Traded Fund II First Trust ISE Global Cop","22.03","31943544.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu",
"PLTM","First Trust Exchange-Traded Fund II First Trust ISE Global Pla","12.481","10608874.962","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm",
"CARZ","First Trust Exchange-Traded Fund II First Trust NASDAQ Global ","37.46","31841074.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"HYLS","First Trust Exchange-Traded Fund IV First Trust High Yield Lon","50.7943","48254686.5886","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FTSL","First Trust Exchange-Traded Fund IV First Trust Senior Loan Fu","49.549","47071649.098","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","22.28","189491400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","20.4","483480040.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","23.15","106490046.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","32.29","33904564.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","29.85","8955059.7","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","32.4","11340064.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"QCLN","First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund","14.47","60774028.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","31.54","179778063.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","30.47","68557560.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100-Technology Sector Index Fund","30.6586","133364971.3172","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"FUNC","First United Corporation","8.66","53783683.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FBMI","Firstbank Corporation","17.97","145064442.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbmi",
"SVVC","Firsthand Technology Value Fund, Inc.","21.38","182937542.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FMER","FirstMerit Corporation","22.67","3741531474.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FSRV","FirstService Corporation","36.77","1174117099.99","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FISV","Fiserv, Inc.","98.82","12855533920.92","n/a","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","37.02","2000045666.7","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"FLML","Flamel Technologies S.A.","6.19","148827965.1","24043290","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLXS","Flexsteel Industries, Inc.","22.4","159093648","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLEX","Flextronics International Ltd.","9","5509187136","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLIR","FLIR Systems, Inc.","31.96","4540717000","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLOW","Flow International Corporation","3.45","168311375.7","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"FLDM","Fluidigm Corporation","19.77","504060645.03","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","18.85","567732839.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FONR","Fonar Corporation","5.529","35119118.787","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"VIFL","Food Technology Service, Inc.","6.4699","18350570.9001","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vifl",
"FES","Forbes Energy Services Ltd","4.38","93669808.38","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FORM","FormFactor, Inc.","6.18","337016517.06","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","24.23","18304383.89","755443","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","33.63","679426890","n/a","1985","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FTNT","Fortinet, Inc.","20.05","3259859665.85","n/a","2009","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FWRD","Forward Air Corporation","36.35","1111285875.1","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.87","16491707.65","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FOSL","Fossil Group, Inc.","115.04","6496151885.44","n/a","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FWLT","Foster Wheeler AG.","23.72","2327731221.68","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/fwlt",
"FXCB","Fox Chase Bancorp, Inc.","16.9","205209940","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FOXF","Fox Factory Holding Corp.","17.06","619569504.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foxf",
